record_id,label_true,fname_c1,fname_c2,lname_c1,lname_c2,by,bm,bd
8985,5639,DANIELA,,KOCH,,1993,8,13
8986,5199,INGEBORG,,HUBER,,1964,11,25
8987,7001,HELGA,,HOFFMANN,MEIER,1942,11,24
8988,6069,ERIKA,,WEBER,,1967,2,13
8989,6544,YVONNE,,KOCH,,1961,2,1
8990,8461,JUTTA,,RICHTER,,2008,3,25
8991,5652,BRIGITTE,,FUCHS,,1958,9,22
8992,7633,JUTTA,,KOCH,,1949,10,28
8993,6378,CHRISTINE,,HAHN,,1976,9,7
8994,7618,HEIDIC,,SCHMIDT,,1988,12,21
8995,5553,BRIGITTE,,BAUER,,1938,11,3
8996,6936,MARIA,,KRAUS,,1999,10,7
8997,8487,ERIKA,,BAUER,,1928,3,29
8998,7838,ANGELIKA,,KOCH,,1992,10,14
8999,8368,RENATE,,SEIDEL,,1947,6,13
9000,5255,KATHRIN,,FRIESRICH,,1930,7,25
9001,6878,STEFANIE,,WEBER,,1997,6,10
9002,7817,STEFANIE,,ENGEL,,2000,10,21
9003,5373,JULIA,,BECKER,,1940,3,29
9004,8276,PETRA,,SCHROEDER,,1988,12,6
9005,8336,RENATE,,WAGNER,,1959,5,14
9006,7354,NADINE,,SCHULZ,,1936,1,15
9007,4829,SABINE,,VOGT,,1986,12,22
9008,8333,EDITH,,MEYER,,1937,1,18
9009,6419,BARBARA,,SCHUBERT,,2004,8,6
9010,4603,ILSE,,SCHOLZ,,1949,7,21
9011,6661,SABINE,,SCHAEFER,,1967,1,7
9012,6147,GERTRUD,,STEIN,,1981,11,3
9013,7317,INGRID,,BERGER,,1957,6,2
9014,5033,HELGA,,SCHNEIDER,,1944,9,8
9015,6362,BRIGITTE,,MUELLER,,1981,2,15
9016,5314,ERIKA,,LORENZ,,1980,2,25
9017,6576,MARTHA,,JUNG,,1925,1,21
9018,7800,RENATE,,BECK,,2001,6,3
9019,7474,HEIKE,,LANGE,,1953,8,9
9020,7008,NICOLE,,SCHULZ,,1953,1,30
9021,8094,SUSANNE,,WOLD,,1999,7,31
9022,5293,KERSTIN,,HAAS,,1988,4,8
9023,7754,BRIGITTE,,ROTH,,1938,5,3
9024,4577,PETRA,,MUELLER,,1963,4,19
9025,8900,ROSEMARIE,,DIETRICH,,1987,7,30
9026,7267,BIRGIT,,SCHMITT,,1994,3,20
9027,6079,MARTHA,,KOCH,,1925,11,5
9028,8539,INGE,,KOWH,,1936,4,21
9029,5786,SABINE,,SCHMIDT,,1954,10,27
9030,5177,ELISABETH,,WAGNER,,1970,7,13
9031,4754,JUTTA,,ALBRECHT,,1997,7,22
9032,5942,HEIKE,,KAISER,,1978,2,16
9033,8824,MARIA,,NEUMANN,,1958,12,20
9034,7119,SABINE,,SCHMIDT,,1996,8,26
9035,5653,KARIN,,HUBER,,1924,7,4
9036,4643,RENATE,,VOGEL,,1957,5,16
9037,8804,URSULA,,SCHNEIDER,,1982,6,3
9038,6522,BIRGIT,,WAGNER,,1943,4,25
9039,5964,BIRGIT,,MUELLER,,1985,10,12
9040,8327,MARLIS,,FISCHER,,2000,2,25
9041,5548,SABINE,,WOLFF,,1957,11,10
9042,7895,BIRGIT,HANNELORE,WINKLER,,1959,2,6
9043,6448,MAIKE,,WINTER,,1987,1,8
9044,5606,BRIGISTTE,,WAGNER,,1960,9,14
9045,5309,CHRISTINE,,SCHULTE,,2001,11,24
9046,5683,SILKE,,MEYER,,1938,3,5
9047,7365,ANKE,,HOFFMANN,,2000,6,10
9048,5785,CLAUDIA,,MUELLER,,1969,5,26
9049,6668,SUSANNE,,FISCHER,,1948,2,4
9050,8219,BAERBEL,,FISCHER,,1976,8,7
9051,4851,BRIGITTE,,MAIER,,1968,11,15
9052,8230,HELGGA,BRIGITTE,SCHWARZ,,1969,7,28
9053,8610,UTE,,BAUER,,1928,4,8
9054,8183,HILDEGARD,,HUBER,,1982,10,27
9055,6918,BIRGIT,,SOMMER,,1979,10,5
9056,8768,IRMGARD,,WEBER,,1970,0,1
9057,5074,INGEBORG,,WOLFF,,2008,10,2
9058,8816,SANDRA,,OTTO,,2002,7,17
9059,7402,HELGA,,ERNST,,1946,3,18
9060,7074,KARIN,,WAGNER,,1955,3,12
9061,7554,ANNA,,FISCHER,,1960,5,19
9062,6844,ELISABETH,,HOFFMANN,,2000,11,7
9063,4773,GERTRUD,,BECKER,,1982,1,11
9064,6228,IRMGARD,,WAGNER,,1965,1,27
9065,6027,CHRISTINE,,LUDWIG,,1950,6,25
9066,8892,KARIN,,WINTER,,1939,1,14
9067,5475,ELFRIEDE,,MEIER,,1942,7,21
9068,5915,GISELA,EVA,JAEGER,,1991,2,26
9069,5859,RENATE,,SCHWADRZ,,1962,12,28
9070,6797,HANNELORE,,MOELLER,,1936,12,25
9071,5625,GABRIELE,ANNA,MAIER,,1967,1,18
9072,4546,HEIKE,,MOELLER,,1969,6,12
9073,8437,CHRISTEL,,SCHULZ,,1983,12,5
9074,8605,ERIKA,,HUBER,,1950,8,26
9075,8774,GABRIELE,,SCHAEFER,,1930,2,5
9076,8339,ANJA,,FISCHER,,1980,7,31
9077,4802,UTE,,SAUER,,1932,9,3
9078,7695,HELGA,,SCHNEIDER,,1934,8,6
9079,5923,BIRGIT,,WAGNER,,1938,11,9
9080,5252,CHRISTEL,,SOMMER,,2003,2,14
9081,8290,SABINE,,KAISER,,1937,12,26
9082,6288,URSULA,,ROTH,,1938,7,28
9083,8243,IRMGARD,,SCHAEFER,,1941,10,26
9084,6853,GERTRUD,,SCHNEIDER,,1930,5,5
9085,6907,CLAUDIA,,KRAEMER,,1957,5,22
9086,6299,ERIKA,,SIMON,,1936,8,4
9087,6677,GABRIELE,,HUBER,,1999,12,8
9088,7346,GISELA,,WALTER,,1988,3,5
9089,8512,ANNA,,SCHNEIDER,,1928,5,26
9090,7848,PETRA,,MUELLER,,1984,12,11
9091,8235,BIRGIT,,ALBRECHT,,1948,4,4
9092,8985,ILSE,,MUELLER,,1944,8,19
9093,5888,ANJA,,BRANDT,,1937,8,30
9094,6500,ERIKA,,BOEHM,,1954,2,5
9095,4969,ELISABETH,,WEBER,,1940,9,12
9096,6292,ANDREA,,SCHULZE,,1973,10,28
9097,8878,ANDREA,,WAGNER,,1967,9,3
9098,4637,ELISABETH,,MAIER,,1991,9,3
9099,8588,BIRGIT,,SCHWARZ,,1998,6,20
9100,5307,SILVIA,,SCHULZE,,2005,12,29
9101,8977,ELFRIEDE,,WAGNER,,1973,2,15
9102,6754,ANNA,,SCHROEDER,,1947,5,22
9103,8700,BARBARA,,KOERTIG,,1961,8,19
9104,6832,MONIKA,,WEBER,,1967,5,3
9105,7363,GABRIELE,,SCHOLZ,,1983,2,15
9106,6587,CHRISTINA,,MUELLER,,1961,6,19
9107,8392,KARIN,,MEYER,,1955,2,10
9108,7675,SUSANNE,,SCHMIDT,,1935,3,22
9109,4626,NICOLE,,GUENTHER,,1947,10,17
9110,5198,MARTHA,,SCHNIDT,,1975,7,15
9111,7533,MARIANNE,,HOFMANN,,1997,12,16
9112,7471,CORNEHLIA,,SCHUBERT,,1987,3,16
9113,8174,PETRA,,HUBER,,1986,7,25
9114,6482,BIRGIT,,SCHULZE,,1998,8,17
9115,4729,CHRISTINA,,MUELLER,,2002,11,20
9116,6888,KARIN,,MUELLRR,,1974,2,9
9117,7403,UTE,,SCHULZ,,1952,2,21
9118,6657,HEIKE,,BAUMANN,,1944,5,20
9119,8685,KATHRIN,,SCHMIDT,,1997,5,10
9120,7871,RENAATE,,ZIMMERMANN,,1956,12,10
9121,5011,RENATE,,ERNST,,1991,3,7
9122,5852,SUSANNE,ELFRIEDE,VOGEL,,1937,3,3
9123,6647,CHRISTEL,,BERGER,,1932,3,30
9124,6206,HILDEGARD,,ERNST,,1965,3,8
9125,4575,IRMGARD,,VOGEL,,1966,11,12
9126,6220,KATHRIN,,VOIGT,,2006,10,22
9127,7903,ANJA,,KLEIN,,1980,8,19
9128,6161,BRIGITTE,,MUELLER,,1988,3,21
9129,5587,HELGA,,RICHTER,,2003,2,9
9130,8639,INGRID,,BECKER,,1944,3,16
9131,5697,GISELA,,MUELLER,,1951,11,8
9132,6458,HELGA,,HUBER,,1954,5,24
9133,5667,SABINE,,BOEHM,,1966,8,24
9134,7936,BIRGIT,,KELLER,,1987,10,24
9135,8571,ANNA,,SCHMIDT,,2005,7,10
9136,4512,GABRIELE,,HARTMANN,,2006,11,7
9137,6737,RUTH,,BRAUN,,1947,3,11
9138,6068,SABINE,,BERGER,,1967,2,28
9139,6054,INGRID,KARIN,KUHN,,1958,6,21
9140,6071,HELGA,,SCHROEDER,,1997,6,14
9141,7970,MARIA,,MUELLER,,1989,7,22
9142,8229,KARIN,,PETERS,,1977,11,3
9143,4615,ANNA,,LEHMANN,,2006,2,9
9144,8529,YVONNE,,RICHTER,,1968,7,31
9145,6581,ANGELIKA,,MAIER,,1959,2,23
9146,5384,BARBARA,,ALBRECHT,,1974,9,26
9147,7342,GABRIELE,,BECKER,,1963,3,25
9148,5928,ANNA,,NEUMANN,,1968,9,17
9149,5952,SUSANNE,,SCHMIDT,,1955,2,19
9150,6588,SUSANNE,,SCHMID,,1985,2,25
9151,4656,INGRID,,SCHULZE,,1966,6,15
9152,7525,HELGA,,BAUER,,1980,10,11
9153,6776,BRIGITTE,,WOLF,,1971,6,6
9154,7643,BARBARA,,MAYERB,,1971,5,4
9155,7263,JUTTA,,HERRMANN,,1964,3,28
9156,5744,GERTRUD,,KOERTIG,,1979,3,28
9157,6569,BETZTINA,,ZIMMERMANN,,1996,3,25
9158,6733,EDITH,,WAGNER,,1952,12,9
9159,6283,MARGARETE,,GUENTHER,,1942,7,16
9160,4544,GISELA,CHRISTA,HAHN,,2003,2,28
9161,6097,GERTRUD,CHRISTA,WEBER,,1957,11,5
9162,5449,MARION,,LANGE,,1996,2,12
9163,6497,BARBARA,,FUCHS,,2004,6,22
9164,4945,CHRISTA,,SCHULZ,,1999,1,12
9165,8387,ELKE,,ENGEL,,1980,6,28
9166,8644,INGRID,,BAUER,,1997,7,13
9167,4937,ERIKA,,MEIER,,1945,7,11
9168,5445,JUTTA,,LANG,,1945,6,14
9169,8228,MONIKA,,PFEIFFER,,2000,6,28
9170,6431,HERTHA,,WERNER,,1943,12,11
9171,5357,ANJA,,LANGE,,1963,10,9
9172,6284,WALTRAUD,,MUELLER,,1967,9,2
9173,8288,ERIKA,,WEISS,,1962,10,15
9174,6686,KARIN,,SCHMITZ,,1980,2,21
9175,6275,IRMGARD,,SCHMIDT,,1978,6,26
9176,4524,HEIKE,PETRA,HAAS,,1956,1,31
9177,4972,MARGARETE,,HOFFMANN,,1964,3,26
9178,4924,MONIKA,,FISCHER,,1942,4,26
9179,4812,BARBARA,,HOFFMANN,,1941,2,17
9180,5727,MARTINA,,SCHMITZ,,1938,3,2
9181,6413,ANNELIESE,,VOIGT,,1987,8,28
9182,8438,GERTRUD,,WAGNER,,1982,5,14
9183,6162,INGRID,,HOFFMANN,,1963,2,25
9184,8832,MARGARETE,,SCHULTE,,1951,1,20
9185,5948,HELGA,,SCHUMACHER,,1938,5,12
9186,6127,MARGARETE,,BOEHM,,1991,1,29
9187,5154,JULIA,,BUSCH,,1967,3,10
9188,7941,URSULA,,BECK,,1944,11,3
9189,8046,HEIKE,,FRANK,,1971,7,16
9190,6207,MONIKA,RENATE,SCHREUBER,,1941,2,22
9191,5169,PETRA,,WALTER,,1998,5,16
9192,6043,YVONNE,,HARTMANN,,2007,5,22
9193,5921,ELKE,,BAUER,,1966,3,25
9194,4704,MONIKA,,THOMAS,,1987,1,18
9195,7896,KATHRIN,,KLEIN,,2004,6,1
9196,4799,URSULA,,SCHMIDT,,1930,2,27
9197,7511,RENATE,,ZIMMERMANN,,1969,9,2
9198,5257,WALTRAUD,,WODLF,,1966,8,28
9199,4678,SUSANNE,ANDREA,SCHMIDT,,1978,12,23
9200,5659,ELKE,,LUDWIG,,1981,3,28
9201,5870,KATHRIN,,LANG,,1988,12,14
9202,4993,MARGARETE,,SCHMIDT,,1970,2,6
9203,8421,ANDREA,,KUEHN,,1947,6,1
9204,6910,SABINE,,KOERTIG,,1964,1,16
9205,4571,RUTH,RENATE,SCHULZ,,1954,12,3
9206,8670,INGRID,INGRID,SCHMID,,2004,11,15
9207,7014,INGRID,HELGA,KRAUSE,,2009,4,20
9208,7400,DAGMAR,,KOCH,,1963,9,18
9209,7321,MARIA,,SCHNEIDER,,1925,2,21
9210,5834,INGEBORG,,LANGE,,1998,7,25
9211,7128,BARBARA,,NEUMANN,,1928,12,19
9212,4730,KERSTIN,,WAGNER,,1988,5,19
9213,8999,SUSANNE,,SCHMITZ,,1998,3,23
9214,5473,ANNA,,KRAEMER,,2006,12,7
9215,8994,RENATE,,MEIER,,1950,3,13
9216,4632,ANDREA,,FUCHSR,,1938,10,5
9217,7435,GISELA,,ZIMMERMANN,,1996,2,2
9218,4890,NICOLE,,FUCHS,,1933,2,18
9219,5045,HEIKE,,BAUER,,1945,11,26
9220,5855,ANKE,,SCHNEIDER,,1982,12,30
9221,8168,BARBARA,,WALTER,,1985,12,2
9222,6491,HILDEGARD,,SCHWARZ,,1958,11,15
9223,7621,KATHRIN,,HERRMANN,,1955,12,24
9224,5530,CLAUDIA,,FISCHER,,1962,6,9
9225,8809,URSULA,,SCHULZ,,1994,1,8
9226,5283,STEFANIE,,BRAUN,,1960,2,4
9227,7038,KARINW,,JUNG,,1954,6,13
9228,5679,PETRA,,PETERS,,1953,5,26
9229,8660,SABINE,MONIKA,SCHMIDT,,1959,6,21
9230,7448,ANGELIKA,CHARLOTTE,ALBRECHT,,1939,4,10
9231,7072,MARION,RENATE,MUELLER,,1983,7,18
9232,7380,GERTRUD,,SEIDEL,,1941,6,28
9233,6100,CHRISTINA,MONIKA,WINTER,,1986,10,26
9234,6105,PETRA,,WAGNER,,1998,8,31
9235,6213,MARIA,,LUDWIG,,1961,7,30
9236,7307,INGRID,,SCHMITZ,,1970,2,24
9237,5524,CHRISTA,,LANGE,,1934,5,14
9238,4523,ELISABHETH,,NEUMANN,,1932,2,9
9239,7370,GABRIELE,,POHL,,1980,4,21
9240,6970,HEIKE,BIRGIT,MUELLER,,1967,7,18
9241,5176,ERIKA,,KOCH,,1959,7,24
9242,4748,GERTRUD,,DIETRICH,,1987,4,18
9243,8559,HELGA,,KLEIN,WERNER,1943,12,2
9244,8569,GERTRUD,,LANGE,,1970,2,9
9245,7251,KATHARINA,,FISCHER,,1970,6,13
9246,5049,DORIS,,ROTH,,1980,6,22
9247,8597,ANNA,,HERRMANN,,1993,12,10
9248,7586,SABINE,,MUELLER,,1978,4,14
9249,5609,BRIGITTE,,LANG,,1996,12,18
9250,6369,SABINE,,SCHMITT,,1980,8,1
9251,4568,KARIN,,OTTO,,1934,5,22
9252,6988,SUSANNE,,SCHMIDT,,1978,10,30
9253,5068,GERDA,,ROTH,,1997,6,12
9254,8922,HANNELORE,,JUNG,,1928,4,21
9255,8508,ANGELA,,SCHULZ,,1974,4,12
9256,8856,BIRGIT,,BAUER,,1964,4,12
9257,8234,ANNA,,ROTH,,1969,6,20
9258,5946,ANGELIKA,,JUNG,,1934,11,6
9259,6712,KERSTIN,,LANGE,,1999,6,15
9260,6982,CHRISTINA,,SIMON,,1937,1,12
9261,7640,MARIA,,SCHUMACHER,,1963,2,9
9262,7999,MARTHA,,SCHULZ,,1931,3,13
9263,7376,DORIS,,MUELLER,,1951,12,10
9264,5536,RENATE,,SCHNEIDER,,1940,9,25
9265,8485,ANJA,,SCHMKDT,,1935,4,11
9266,5790,ANDREA,,SAUER,,1934,3,8
9267,8398,UTBE,,GROSS,,1932,5,12
9268,8130,ANDREA,SUSANNE,WEISS,,1944,5,26
9269,4597,PETRA,,SCHWARZ,,1973,5,29
9270,5917,NICOLE,,KOCH,,1993,7,2
9271,8459,ANJA,,SOMMER,,1925,1,26
9272,6847,BIRGIT,,SCHMIDT,,1996,11,12
9273,5174,CHRISTINA,,LANG,,1993,11,26
9274,4998,BARBARA,,KOCH,,1964,8,13
9275,5047,HILDEGARD,,NEUMANN,,1986,4,6
9276,6349,KATJA,,HUBER,,1985,9,12
9277,7576,ANDREA,KARIN,KOH,,1980,12,5
9278,8398,UTE,,GROSS,,1932,5,12
9279,5144,UTE,,WAGNER,,1986,12,22
9280,5935,BRIGITTE,,BERGMANN,,1957,6,15
9281,5333,KATHRIN,,KRUEGER,,1958,5,17
9282,4707,CHRISTA,,GUENTHER,,1969,10,29
9283,7758,SUSANNE,MARION,SCHULZ,,1930,3,6
9284,7898,GABRIELE,,SCHNEIDER,,1985,9,30
9285,4698,SABINE,,MAYER,,1962,4,29
9286,7443,CLAUDIA,,KOERTIG,,1940,10,15
9287,6220,KATHRIN,,VOIGT,,2005,10,22
9288,5893,ERIKA,,DIETRICH,,1935,9,29
9289,7390,MARLIS,,SCHMIDT,,1999,10,1
9290,5882,MARIANNE,,SCHNEIDER,,1971,5,7
9291,8108,ERNA,,ZIMMERMANN,,1966,8,15
9292,5676,UTE,KARIN,SCHAEFER,,1963,7,26
9293,7781,KARIN,,BAUMANN,,1945,5,27
9294,5312,KATHRIN,,KOCH,,1957,2,7
9295,4868,ILSE,,LUDWIG,,1954,7,6
9296,7940,GERTRUD,,MUELLER,,1974,8,17
9297,7596,ILSE,NICOLE,MUELLER,,1971,9,25
9298,6474,HELGVA,KATHARINA,KLEIN,,1951,4,18
9299,5991,SABINE,,KOCH,,1939,9,16
9300,6997,STEFANIE,,BECK,,1949,8,11
9301,5191,ELKE,,SCHOLZ,,1975,7,17
9302,5990,ILSE,ANNA,SCHUMACHER,,1958,12,25
9303,5629,GERDA,,MUELLER,,1997,11,9
9304,8095,KARIN,,SCHAEFER,,1998,2,4
9305,5412,HELGA,MARION,SCHWARZ,MOELLER,1940,2,3
9306,6895,MONCIKA,,PETERS,,1988,9,7
9307,7450,SUSANNE,,SCHMITT,,1969,4,9
9308,7274,MARGOT,,MEYER,,1943,6,6
9309,5737,ANDREA,STEFANIE,FISCHER,,1938,4,21
9310,8699,HELGA,,VOGT,,2002,10,7
9311,6495,ANNA,,SCHMIDT,,2000,2,17
9312,5344,RENATE,,BERGXER,,1970,1,27
9313,7784,BRIGITTE,,KLEIN,,1971,8,13
9314,7722,ERIKA,ERIKA,NEUMANN,,1975,7,3
9315,8322,BIRGIT,,KRAUSE,,1995,3,28
9316,7991,EVA,,LANG,,1982,2,1
9317,5494,HELGA,,SCHMID,,1953,9,27
9318,5359,SIGRID,,BAUER,,1951,11,0
9319,7730,SUSANNE,,WEBER,,1928,6,25
9320,5593,BIRGIT,,FISCHER,,2002,3,5
9321,5245,NICOLE,,WINKLER,,1961,2,24
9322,4974,HILDEGARD,,GRAF,,1969,9,16
9323,8586,GABRIELE,,SCHWARZ,,1940,6,5
9324,7905,HELGA,,KOCH,,1984,6,25
9325,8150,INGRID,,LANG,,1980,7,3
9326,7478,KATHARINA,,WOLF,,1970,2,3
9327,6841,CHRISTINE,,SCHWARZ,,1930,5,31
9328,6400,ROSEMARIE,,NEUMANN,,1958,7,16
9329,6016,URSULA,,FISCHER,,1946,7,22
9330,8925,ANDREA,,HARTMANN,,1967,5,8
9331,8508,ANGELA,,SCHULZ,,1973,4,12
9332,5203,MELANIE,,KOERTIG,,1960,12,10
9333,6454,MARIA,,MUELLER,,1962,1,4
9334,8326,IRMGARD,,DIETRICH,,1956,6,15
9335,6094,URSULA,,KRAUS,,1942,9,27
9336,5829,KARIN,,JAEGER,,1939,11,4
9337,7143,ILSE,,BERGER,,1972,10,29
9338,6199,ANGELA,,SCHUBERT,,1972,5,12
9339,6628,PETRA,,SCHUSTER,,1963,4,7
9340,6715,BRIGITTE,,MAYER,,1972,3,4
9341,5387,MONIKA,,BERGER,,1991,6,29
9342,7003,HANNELORE,,ERNST,BECKER,1933,6,11
9343,8195,FRIEDA,,SCHAEFER,,1971,9,13
9344,5900,URSULA,,WALTER,,1952,5,6
9345,5712,MARIANNE,,WALTER,,1948,10,17
9346,6586,SABINE,,SCHREIEBR,,1997,9,3
9347,8627,MARIA,,MEYER,,1977,2,27
9348,8277,KARIN,,SCHNEIDER,,1954,9,12
9349,4665,MONIKA,,LORENZ,,1998,7,9
9350,5644,MARTINA,,MOELLER,,1955,10,19
9351,7697,ANNA,JOHANNA,HORN,,1983,1,24
9352,6364,BRITTA,,SCHMID,,1993,2,5
9353,6731,PETRA,,SCHULZ,,1986,4,26
9354,7495,SUSANNE,,WAGNER,,1992,12,9
9355,7181,SUSANNE,,HAAS,,1962,8,26
9356,6216,FRIERDA,INGRID,HUBER,,1988,3,4
9357,7712,MARTINA,,KOERTIG,,1960,6,20
9358,8883,JUTTA,,RICHTER,,1984,9,28
9359,8162,INGRID,,WAGNER,,1974,12,4
9360,7702,MONIKA,,HERRMANN,,1999,3,22
9361,5136,CLAUDIA,,ALBRECHT,,1955,6,29
9362,7286,MARIANNE,KAETHE,SCHULZ,,1994,5,3
9363,7179,MONIKA,,SCHAEFER,,1964,9,2
9364,8263,CHRISTA,,FRANK,,1991,12,16
9365,6942,ANNA,,BAUMANN,,1983,4,16
9366,6719,SUSANNE,,WEBER,,1948,10,19
9367,4662,SABINE,,WERNER,,1972,7,27
9368,4679,INGEBORG,JULIA,BUSCH,,2000,6,27
9369,5233,ANGELA,,SCHMITT,,1948,5,30
9370,5220,SABINE,,SCHMID,,1957,10,3
9371,8546,HEIKE,,MUELLER,,2007,3,2
9372,5637,TANJA,,FISCHER,,1951,3,27
9373,8337,MONIRKA,,HORN,,1931,12,5
9374,4600,PETRA,,KRAUW,,1984,12,13
9375,4852,PETRA,,HAAS,,1975,12,25
9376,4619,LIESELOTTE,,SCHNWIDER,,1976,4,2
9377,5051,BIRGIT,,SCHWARZ,,1975,2,6
9378,4809,HELXENE,,SCHMIDT,,1983,10,22
9379,4550,RENATE,,SCHMIDT,,1932,12,30
9380,7535,JUTTA,,SCHNEIDER,,1951,2,13
9381,5198,MARTHA,,SCHMIDT,,1925,7,15
9382,6358,CHRISTINE,,MEYER,,1974,9,15
9383,8268,HELGA,,LANGE,,1964,9,25
9384,6222,ANDREA,,SCHNEIDER,,1984,1,29
9385,8740,SABINE,,NEUMANN,,1992,2,6
9386,6609,BRIGITTE,,SCHULZE,,1973,4,28
9387,7051,INGE,,SCHMID,,1966,2,6
9388,6639,SABINE,,LANGE,,1953,1,5
9389,8341,BRIGITTE,URSULA,HAHN,,1959,6,9
9390,4740,CHRISTA,,SCHMITZ,,1957,4,8
9391,7441,URSULA,,KRUEGER,,2008,7,24
9392,5866,SABIHNE,,HERRMANN,,1948,9,4
9393,4520,PETRA,,WERNER,,1944,1,7
9394,5409,CHRISTA,BRIGITTE,KOCH,,1933,6,9
9395,8780,MONIKA,,BECKER,,1925,3,27
9396,8630,HELGA,,HERRMANN,,1951,3,15
9397,5758,SABINE,,KUEHN,,2004,6,19
9398,6696,ELISABETH,,GROSS,,1962,12,23
9399,5618,CHRISTA,,WOLFZF,,1990,6,14
9400,8279,SABINE,,BAUER,BRAUN,1958,5,29
9401,8223,PETRA,,GUENTHER,,1940,1,6
9402,5698,ILSE,,SCHMIDT,,1925,5,12
9403,6022,GERTRUD,,OTTO,,1939,3,10
9404,6470,CLAUDIA,,LORENZ,,1966,9,20
9405,4713,SILVIA,,BECKER,,1939,10,17
9406,7863,ANJA,,ENGELM,,1970,10,16
9407,5288,SUSANNE,,OTTO,,1942,8,16
9408,5884,ERIKA,,SCHULZ,,1967,8,28
9409,5324,ELISABETH,,SCHNEIDER,,1933,8,17
9410,7652,URSULA,,SCHMITT,,2003,11,14
9411,6854,GERTRUD,,JAEGER,,1939,6,30
9412,5469,SABINE,,BAUMANN,,1948,9,13
9413,4863,MONIKA,,KOERTIG,,1956,1,7
9414,7255,GISELA,,BRANDT,,1987,4,13
9415,6399,UTE,,SCHULZ,,1942,7,16
9416,5914,ANGELIKA,,HUBER,,1969,6,5
9417,7347,INGRID,,BAUER,,1952,3,13
9418,7883,CLAUDIA,,VOGEL,,1944,5,18
9419,7489,URSULA,,SCHMIDT,,1968,6,15
9420,5777,URSULA,,RICHTER,,1967,10,15
9421,7102,CLAUDIA,,HUBER,,1944,10,23
9422,7542,STEFANIE,,HAAS,,1982,2,17
9423,8291,INGRID,,SCHOLZ,,1977,12,13
9424,7421,PETRA,,SCHULZ,,1956,10,17
9425,8275,CHRISTINE,,STEIN,,1930,4,14
9426,6370,BIRGIT,,KRAEMER,,1956,2,25
9427,6419,BARBARA,,SCHUHERT,,2004,8,6
9428,4950,CLAUNDIA,,SCHROEDER,,1989,8,31
9429,6325,ULRIKE,,FISCHER,,1995,10,10
9430,8314,SABINE,,MAIER,,1964,4,25
9431,7453,BIRGIT,,GUENTHER,,1987,5,21
9432,8675,GISELA,,SCHULZ,,1964,2,11
9433,6294,BRIGITTE,,BECKER,,1968,6,20
9434,6648,KARIN,,ERNST,,1968,7,23
9435,5531,STEFANIE,,VOGEL,,1956,10,2
9436,6901,GABRIELE,,FISCHER,,1984,6,23
9437,5854,MARTHA,,FISCHER,,2006,9,23
9438,7399,ANNA,,HOFFMANN,,1957,12,20
9439,7893,INGRID,,SCHULZE,,1979,6,26
9440,7744,SABINE,,LEHMANN,,1958,5,14
9441,7871,RENATE,,ZIMMERMANN,,1956,12,10
9442,7967,GISELA,,LUDWIG,,1961,7,13
9443,5295,KATHARINA,,WAGNER,,1966,10,29
9444,4770,GERTRUD,,JUNG,,1961,7,28
9445,7990,URSULA,,LEHMANN,,1939,9,4
9446,8962,ELKE,,HAHN,,1934,6,26
9447,4953,NICOHLE,,SCHMIDT,,1939,2,26
9448,8934,JUTTAY,,SOMMER,,2004,5,24
9449,5240,ANGELIKA,,SCHMIDT,,1963,8,23
9450,7305,MARION,,LANG,,1991,3,3
9451,5552,RUTH,,MEIER,,1961,11,29
9452,4712,ERNA,PETRA,VOGT,,1959,7,15
9453,6172,CHRISTINE,ANDREA,WEISS,,1948,11,5
9454,8217,URSULA,,BECKER,,1951,10,12
9455,4639,BRITTA,,DIETRICH,,1944,5,24
9456,7791,INGE,,MAIER,,1946,6,18
9457,5887,RENATE,,MEYER,,2008,2,13
9458,8708,ANJA,,MEIER,,1970,1,2
9459,6956,HANNELORE,,MEYER,,1939,11,27
9460,4842,INGRID,,HOFMANN,,1976,5,3
9461,7095,CLAUDIA,,BECK,,1937,1,15
9462,5675,BIRGIT,,SCHAEFER,,1996,6,22
9463,5082,EDITH,,WEGER,,1944,3,31
9464,4576,ERNA,,KELLER,,1962,2,12
9465,7534,KATHRIN,,BECKER,,1955,8,19
9466,5504,ANGELIKA,,LUDWIG,,1988,1,11
9467,7547,ANJA,,KOEHLER,,1952,11,5
9468,5267,MARTINA,RUTH,JAEGER,,2002,8,13
9469,5809,CHRISTIANE,,SCHMID,,1982,9,9
9470,6798,INGEBORG,,WEBER,,1947,10,22
9471,8955,JUTTA,,ZIMMERMANN,,1961,9,28
9472,7456,ERIKA,,WAGNER,,1984,7,27
9473,8574,ELKE,,ENGEL,,1947,4,27
9474,8898,IRMGARD,,HOFFMANN,,1947,1,21
9475,4817,HANNELORE,,MUELLER,,1999,8,1
9476,8542,ELKE,,JAEGER,,1960,2,4
9477,5395,CHRISTINE,,WEBER,,1944,12,2
9478,7717,KATHRIN,,KOERTIG,,2008,6,29
9479,5645,ANGELA,,HOFMANN,,1991,11,27
9480,7459,HELGA,,MUELLER,,1979,5,7
9481,6584,HEIKE,,MAIER,,1955,3,16
9482,5783,HELGA,,SCHREIBER,,1931,3,3
9483,8099,ANNA,,MUELLER,,1989,6,29
9484,6793,MARIA,,BAUMANN,,1932,9,19
9485,5365,BARBARA,,HOFFMANN,,1980,4,13
